MAS spectra(Characterization),The single peak observed in the 27Al MAS spectra (Figure 4c) can be assigned to AlO6 coordination in the LAGP structure.
AlO6(Composition),The single peak observed in the 27Al MAS spectra (Figure 4c) can be assigned to AlO6 coordination in the LAGP structure.
600 degree C(Condition),"For the lowest sintering temperature of 600 degree C, the broad peak at around ?8 ppm may be interpreted as an amorphous phase fraction (from the ball milling), which disappears on increasing the sintering temperature, in line with our interpretation of the correspond-ing XRD pattern."
sintering temperature(Feature),"For the lowest sintering temperature of 600 degree C, the broad peak at around ?8 ppm may be interpreted as an amorphous phase fraction (from the ball milling), which disappears on increasing the sintering temperature, in line with our interpretation of the correspond-ing XRD pattern."
XRD pattern(Characterization),"For the lowest sintering temperature of 600 degree C, the broad peak at around ?8 ppm may be interpreted as an amorphous phase fraction (from the ball milling), which disappears on increasing the sintering temperature, in line with our interpretation of the correspond-ing XRD pattern."
Sn-coated(Feature),Profilometry was performed on Sn-coated glass slides using a Dektak 6M profilometer.
Dektak 6M profilometer(Characterization),Profilometry was performed on Sn-coated glass slides using a Dektak 6M profilometer.
Li+(Composition),It is because Li+ migration can be facilitated by the grain growth and densification of LAGP.
migration(Processing),It is because Li+ migration can be facilitated by the grain growth and densification of LAGP.
P5+(Composition),The doped system was constructed in which one P5+ is replaced by Si4+ and a Na+ added to maintain overall charge neutrality.
Si4+(Composition),The doped system was constructed in which one P5+ is replaced by Si4+ and a Na+ added to maintain overall charge neutrality.
Na+(Composition),The doped system was constructed in which one P5+ is replaced by Si4+ and a Na+ added to maintain overall charge neutrality.
tracer diffusion(Processing),The tracer diffusion coefficients of Na+ ions were estimated based on the slope of the diffusive regime in the MSD plots.
MSD plots(Characterization),The tracer diffusion coefficients of Na+ ions were estimated based on the slope of the diffusive regime in the MSD plots.
segregation(Processing),"To explain the segregation phases at the pellet center, we suppose the decomposition followed the cracks from both sides of the pellet, and some preferential decomposition cross-joining occurred in one layer at the center of the ceramic."
pellet center(Structure),"To explain the segregation phases at the pellet center, we suppose the decomposition followed the cracks from both sides of the pellet, and some preferential decomposition cross-joining occurred in one layer at the center of the ceramic."
decomposition cross-joining(Feature),"To explain the segregation phases at the pellet center, we suppose the decomposition followed the cracks from both sides of the pellet, and some preferential decomposition cross-joining occurred in one layer at the center of the ceramic."
transfer(Processing),"In the fabricated cell, the cathode and the anode are separated by a square shape solid electrolyte (10 * 10 cm2) which selectively transfer Na+ ions from the seawater to anode part."
Na+ ion(Composition),"In the fabricated cell, the cathode and the anode are separated by a square shape solid electrolyte (10 * 10 cm2) which selectively transfer Na+ ions from the seawater to anode part."
Ca(ClO4)2-based(Feature),"For the Ca(ClO4)2-based electrolytes, the window was ?0.1 V to 0.7 V at 25 degree C."
window(Feature),"For the Ca(ClO4)2-based electrolytes, the window was ?0.1 V to 0.7 V at 25 degree C."
?0.1 V to 0.7 V(Condition),"For the Ca(ClO4)2-based electrolytes, the window was ?0.1 V to 0.7 V at 25 degree C."
25 degree C(Condition),"For the Ca(ClO4)2-based electrolytes, the window was ?0.1 V to 0.7 V at 25 degree C."
LiFePO4(Composition),"The solid-state LiFePO4 (LFP, MTI Corp.) cathode was made from an acetonitrile (Sigma-Aldrich, 99.8%) slurry containing LFP, polyethylene oxide (PEO, 5 million M.W., Sigma-Aldrich), LiTFSI (Sigma-Aldrich, 99.95%), and Super P carbon powder (MTI)."
cathode(Application),"The solid-state LiFePO4 (LFP, MTI Corp.) cathode was made from an acetonitrile (Sigma-Aldrich, 99.8%) slurry containing LFP, polyethylene oxide (PEO, 5 million M.W., Sigma-Aldrich), LiTFSI (Sigma-Aldrich, 99.95%), and Super P carbon powder (MTI)."
mixed(Processing),"These were then mixed and dispersed in dried N-methyl-2-pyrrolidone (NMP) using a planetary centrifugal mixer (THINKY mixer, ARE-310), coated on a beryllium disc, and dried at 60 degree C in an oven for 12 h to remove the NMP."
dispersed(Processing),"These were then mixed and dispersed in dried N-methyl-2-pyrrolidone (NMP) using a planetary centrifugal mixer (THINKY mixer, ARE-310), coated on a beryllium disc, and dried at 60 degree C in an oven for 12 h to remove the NMP."
dried(Feature),"These were then mixed and dispersed in dried N-methyl-2-pyrrolidone (NMP) using a planetary centrifugal mixer (THINKY mixer, ARE-310), coated on a beryllium disc, and dried at 60 degree C in an oven for 12 h to remove the NMP."
N-methyl-2-pyrrolidone(Composition),"These were then mixed and dispersed in dried N-methyl-2-pyrrolidone (NMP) using a planetary centrifugal mixer (THINKY mixer, ARE-310), coated on a beryllium disc, and dried at 60 degree C in an oven for 12 h to remove the NMP."
NMP(Composition),"These were then mixed and dispersed in dried N-methyl-2-pyrrolidone (NMP) using a planetary centrifugal mixer (THINKY mixer, ARE-310), coated on a beryllium disc, and dried at 60 degree C in an oven for 12 h to remove the NMP."
60 degree C(Condition),"These were then mixed and dispersed in dried N-methyl-2-pyrrolidone (NMP) using a planetary centrifugal mixer (THINKY mixer, ARE-310), coated on a beryllium disc, and dried at 60 degree C in an oven for 12 h to remove the NMP."
12 h(Condition),"These were then mixed and dispersed in dried N-methyl-2-pyrrolidone (NMP) using a planetary centrifugal mixer (THINKY mixer, ARE-310), coated on a beryllium disc, and dried at 60 degree C in an oven for 12 h to remove the NMP."
NMP(Composition),"These were then mixed and dispersed in dried N-methyl-2-pyrrolidone (NMP) using a planetary centrifugal mixer (THINKY mixer, ARE-310), coated on a beryllium disc, and dried at 60 degree C in an oven for 12 h to remove the NMP."
Na+ ion(Composition),"As mentioned previously, there are three diffusion modes in our systems, i.e., one type of singe Na+ ion migration with the migration barrier of 0.472 eV and two types of two Na+ ions concerted migration with the migration barrier of 0.103 and 0.242 eV , respectively."
migration(Processing),"As mentioned previously, there are three diffusion modes in our systems, i.e., one type of singe Na+ ion migration with the migration barrier of 0.472 eV and two types of two Na+ ions concerted migration with the migration barrier of 0.103 and 0.242 eV , respectively."
migration barrier(Feature),"As mentioned previously, there are three diffusion modes in our systems, i.e., one type of singe Na+ ion migration with the migration barrier of 0.472 eV and two types of two Na+ ions concerted migration with the migration barrier of 0.103 and 0.242 eV , respectively."
Na+ ions(Composition),"As mentioned previously, there are three diffusion modes in our systems, i.e., one type of singe Na+ ion migration with the migration barrier of 0.472 eV and two types of two Na+ ions concerted migration with the migration barrier of 0.103 and 0.242 eV , respectively."
concerted migration(Processing),"As mentioned previously, there are three diffusion modes in our systems, i.e., one type of singe Na+ ion migration with the migration barrier of 0.472 eV and two types of two Na+ ions concerted migration with the migration barrier of 0.103 and 0.242 eV , respectively."
